latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
40.39441,-79.8554,341.04,0.41,0.37,2021-10-14,07:03,N,nominal,2.0NRT,289.04,3.51,N
40.39507,-79.86027,298.61,0.41,0.37,2021-10-14,07:03,N,nominal,2.0NRT,285.69,1.73,N
40.39375,-79.85055,317.4,0.41,0.37,2021-10-14,07:03,N,nominal,2.0NRT,285.75,3.51,N
39.93871,-76.81391,318.01,0.39,0.36,2021-10-14,07:03,N,nominal,2.0NRT,285.54,1.59,N
39.42286,-74.5432,302.13,0.43,0.38,2021-10-14,07:03,N,nominal,2.0NRT,287.79,0.66,N
39.58465,-75.63613,297.18,0.4,0.37,2021-10-14,07:03,N,nominal,2.0NRT,286.15,0.95,N
40.56997,-83.13827,310.58,0.54,0.42,2021-10-14,07:03,N,nominal,2.0NRT,281.63,1.67,N
40.13064,-79.58569,298.23,0.4,0.37,2021-10-14,07:03,N,nominal,2.0NRT,282.24,0.57,N
39.97322,-78.994,296.76,0.39,0.36,2021-10-14,07:03,N,nominal,2.0NRT,279.55,0.56,N
40.15445,-74.76859,323.62,0.42,0.37,2021-10-14,07:03,N,nominal,2.0NRT,287.65,2.62,N
40.23679,-74.11965,298.09,0.43,0.38,2021-10-14,07:03,N,nominal,2.0NRT,286.17,0.67,N
40.89315,-77.7093,331.26,0.39,0.36,2021-10-14,07:03,N,nominal,2.0NRT,287.39,2.38,N
40.62426,-75.30431,303.32,0.4,0.37,2021-10-14,07:03,N,nominal,2.0NRT,284.89,0.42,N
40.6876,-75.50651,295.3,0.4,0.37,2021-10-14,07:03,N,nominal,2.0NRT,283.73,0.45,N
40.48295,-74.32211,298.62,0.43,0.38,2021-10-14,07:03,N,nominal,2.0NRT,284.68,0.36,N
40.72927,-75.30024,297.94,0.4,0.37,2021-10-14,07:03,N,nominal,2.0NRT,283.79,0.67,N
42.31044,-82.0513,297.39,0.51,0.41,2021-10-14,07:03,N,nominal,2.0NRT,284.02,0.56,N
42.31422,-82.05054,300.38,0.51,0.41,2021-10-14,07:03,N,nominal,2.0NRT,284.28,0.7,N
42.31308,-82.05077,308.52,0.51,0.41,2021-10-14,07:03,N,nominal,2.0NRT,283.98,1.11,N
42.80656,-80.09349,306.1,0.44,0.38,2021-10-14,07:03,N,nominal,2.0NRT,261.02,1.48,N
42.80724,-80.09883,302.63,0.44,0.38,2021-10-14,07:03,N,nominal,2.0NRT,260.4,1.93,N
42.80155,-78.84262,298.5,0.41,0.37,2021-10-14,07:03,N,nominal,2.0NRT,283.44,0.45,N
42.68786,-77.22532,318.46,0.39,0.36,2021-10-14,07:03,N,nominal,2.0NRT,284.37,1.56,N
43.12207,-79.17318,306.01,0.41,0.37,2021-10-14,07:03,N,nominal,2.0NRT,283.52,0.7,N
43.26634,-79.80818,301.17,0.43,0.38,2021-10-14,07:03,N,nominal,2.0NRT,266.34,1.21,N
43.26916,-79.80203,302.7,0.43,0.38,2021-10-14,07:03,N,nominal,2.0NRT,265.78,1.76,N
43.26983,-79.80734,329.51,0.43,0.38,2021-10-14,07:03,N,nominal,2.0NRT,272.16,1.76,N
43.27198,-79.79588,312.04,0.43,0.38,2021-10-14,07:03,N,nominal,2.0NRT,266.73,1.31,N
43.27265,-79.80119,305.07,0.43,0.38,2021-10-14,07:03,N,nominal,2.0NRT,270.14,1.76,N
43.27547,-79.79504,325.31,0.43,0.38,2021-10-14,07:03,N,nominal,2.0NRT,268.78,2.31,N
43.06178,-77.93553,297.59,0.39,0.36,2021-10-14,07:03,N,nominal,2.0NRT,283.81,0.63,N
42.49726,-73.81519,303.21,0.42,0.38,2021-10-14,07:03,N,nominal,2.0NRT,286.99,0.72,N
43.49102,-79.62579,300.53,0.43,0.38,2021-10-14,07:03,N,nominal,2.0NRT,282.67,0.68,N
43.86691,-79.50045,307.39,0.43,0.38,2021-10-14,07:03,N,nominal,2.0NRT,283.29,1.08,N
44.76605,-93.04385,295.1,0.6,0.71,2021-10-14,07:03,N,nominal,2.0NRT,282.64,1.19,N
43.13812,-70.77489,298.82,0.52,0.41,2021-10-14,07:03,N,nominal,2.0NRT,283.21,0.73,N
43.1366,-70.77448,300.21,0.52,0.41,2021-10-14,07:03,N,nominal,2.0NRT,283.44,0.88,N
46.13779,-91.99203,295.31,0.54,0.68,2021-10-14,07:03,N,nominal,2.0NRT,281.9,0.71,N
46.73266,-92.08018,302.94,0.55,0.68,2021-10-14,07:03,N,nominal,2.0NRT,281.89,1.49,N
39.56067,-77.1695,298.96,0.39,0.36,2021-10-14,07:03,N,nominal,2.0NRT,286.18,0.45,N
40.02651,-74.24799,298.13,0.43,0.38,2021-10-14,07:03,N,nominal,2.0NRT,286.78,0.41,N
40.07205,-74.76859,304.09,0.42,0.38,2021-10-14,07:03,N,nominal,2.0NRT,286.03,0.56,N
39.96423,-76.59793,306.92,0.39,0.36,2021-10-14,07:03,N,nominal,2.0NRT,286.96,0.64,N
39.94854,-76.76897,299.98,0.39,0.36,2021-10-14,07:03,N,nominal,2.0NRT,286.44,0.47,N
35.87441,-85.92835,303.57,0.44,0.46,2021-10-14,07:05,N,nominal,2.0NRT,288.82,0.67,N
38.60017,-82.82452,316.24,0.5,0.41,2021-10-14,07:05,N,nominal,2.0NRT,289.82,2.48,N
38.5971,-82.83099,309.23,0.5,0.41,2021-10-14,07:05,N,nominal,2.0NRT,289.38,2.25,N
37.61749,-77.19473,323.58,0.39,0.36,2021-10-14,07:05,N,nominal,2.0NRT,287.89,1.72,N
38.37798,-82.59676,300.16,0.48,0.4,2021-10-14,07:05,N,nominal,2.0NRT,288.43,0.9,N
37.38311,-80.66381,314.32,0.41,0.37,2021-10-14,07:05,N,nominal,2.0NRT,285.42,1.77,N
37.27517,-79.99693,317.85,0.4,0.37,2021-10-14,07:05,N,nominal,2.0NRT,286.9,1.03,N
36.95884,-79.09366,310.75,0.39,0.36,2021-10-14,07:05,N,nominal,2.0NRT,284.98,0.87,N
36.77612,-78.4882,302.18,0.38,0.36,2021-10-14,07:05,N,nominal,2.0NRT,287.11,0.5,N
37.23479,-82.03981,324.41,0.45,0.39,2021-10-14,07:05,N,nominal,2.0NRT,287.77,3.21,N
37.23412,-82.03462,309.87,0.45,0.39,2021-10-14,07:05,N,nominal,2.0NRT,285.39,1.04,N
