latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
36.6016,-79.09491,300.54,0.71,0.75,2022-02-01,06:01,N,nominal,2.0NRT,267.57,1.04,N
37.01834,-78.04288,296.87,0.63,0.72,2022-02-01,06:01,N,nominal,2.0NRT,266.91,0.6,N
37.73903,-77.64251,296.73,0.6,0.71,2022-02-01,06:01,N,nominal,2.0NRT,268.13,1.32,N
37.7392,-77.6497,299.34,0.6,0.71,2022-02-01,06:01,N,nominal,2.0NRT,268.85,1.32,N
22.11159,-78.33291,303.56,0.49,0.65,2022-02-01,06:05,N,nominal,2.0NRT,284.53,0.72,N
22.11299,-78.34217,306.08,0.49,0.65,2022-02-01,06:05,N,nominal,2.0NRT,280.41,0.64,N
22.11244,-78.34269,298.85,0.49,0.65,2022-02-01,06:05,N,nominal,2.0NRT,279.92,0.5,N
22.11201,-78.3378,296.1,0.49,0.65,2022-02-01,06:05,N,nominal,2.0NRT,281.17,0.5,N
18.92974,-70.35421,309.68,0.45,0.39,2022-02-01,06:05,N,nominal,2.0NRT,286.27,1.44,N
18.92617,-70.35464,308.67,0.45,0.39,2022-02-01,06:05,N,nominal,2.0NRT,285.78,1.44,N
18.45812,-69.09141,307.88,0.4,0.37,2022-02-01,06:05,N,nominal,2.0NRT,289.24,0.56,N
18.24152,-78.16603,302.12,0.43,0.62,2022-02-01,06:07,N,nominal,2.0NRT,288.37,1.35,N
18.10721,-77.71786,305.55,0.4,0.6,2022-02-01,06:07,N,nominal,2.0NRT,288.33,0.89,N
44.61918,-92.77922,305.57,0.41,0.45,2022-02-01,07:39,N,nominal,2.0NRT,270.05,1.98,N
42.80682,-80.09946,312.99,0.52,0.42,2022-02-01,07:39,N,nominal,2.0NRT,266.45,3.09,N
42.8055,-80.09321,300.44,0.52,0.42,2022-02-01,07:39,N,nominal,2.0NRT,267.65,2.22,N
42.80309,-80.10091,334.06,0.52,0.42,2022-02-01,07:39,N,nominal,2.0NRT,266.89,6.93,N
41.61801,-87.32716,323.08,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,271.43,2.92,N
41.6187,-87.33179,329.39,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,274.31,2.55,N
41.622,-87.33092,295.73,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,270.99,2.55,N
41.62531,-87.33006,301.07,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,269.22,0.72,N
41.64031,-87.40804,319.51,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,268.49,2.06,N
41.64275,-87.40939,306.44,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,267.45,1.25,N
41.67077,-87.45997,295.2,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,267.83,1.02,N
41.67145,-87.46463,323.94,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,268.15,2.25,N
41.62746,-87.14397,337.48,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,275.76,5.15,N
41.6733,-87.43031,300.64,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,268.21,1.76,N
41.63337,-87.1376,322.47,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,270.2,2.63,N
41.67729,-87.43409,322.23,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,269.46,2.56,N
41.63666,-87.13671,314.34,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,270.32,3.16,N
41.67855,-87.41927,303.57,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,272.33,1.09,N
41.67992,-87.42857,297.83,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,267.9,2,N
41.63736,-87.14133,329.47,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,275.92,3.16,N
41.63927,-87.13121,299.47,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,270.46,1.04,N
41.68186,-87.4184,300.73,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,272.85,1.09,N
41.68322,-87.4277,298.49,0.39,0.36,2022-02-01,07:41,N,nominal,2.0NRT,268.34,2,N
