latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
46.51737,-84.39502,347.07,0.41,0.6,2022-02-04,06:44,N,nominal,2.0NRT,253.67,3.79,N
34.76899,-76.8449,297.56,0.42,0.38,2022-02-04,06:46,N,nominal,2.0NRT,276.96,0.49,N
36.35629,-76.81595,297.99,0.43,0.38,2022-02-04,06:46,N,nominal,2.0NRT,281.59,0.74,N
36.35565,-76.81115,297.4,0.43,0.38,2022-02-04,06:46,N,nominal,2.0NRT,283.07,1.56,N
36.35502,-76.80634,319.8,0.43,0.38,2022-02-04,06:46,N,nominal,2.0NRT,281.8,1.56,N
32.72605,-80.12492,296.68,0.54,0.42,2022-02-04,06:48,N,nominal,2.0NRT,286.63,0.29,N
29.19553,-82.19853,296.73,0.42,0.46,2022-02-04,06:48,N,nominal,2.0NRT,285.5,0.3,N
27.65229,-81.52293,301.85,0.56,0.43,2022-02-04,06:48,N,nominal,2.0NRT,287.92,0.73,N
30.61826,-82.65706,297.58,0.47,0.48,2022-02-04,06:48,N,nominal,2.0NRT,286.47,1.01,N
31.07974,-83.92625,304.72,0.56,0.52,2022-02-04,06:48,N,nominal,2.0NRT,286.71,1.43,N
31.08026,-83.93224,305.11,0.56,0.52,2022-02-04,06:48,N,nominal,2.0NRT,286.86,1.43,N
31.57645,-83.81255,301.06,0.56,0.52,2022-02-04,06:48,N,nominal,2.0NRT,287.71,0.78,N
31.57578,-83.8126,300.92,0.56,0.52,2022-02-04,06:48,N,nominal,2.0NRT,287.63,1.09,N
33.01259,-79.88651,311.91,0.53,0.42,2022-02-04,06:48,N,nominal,2.0NRT,284.79,2.5,N
33.15244,-81.10844,298.78,0.41,0.45,2022-02-04,06:48,N,nominal,2.0NRT,284.88,0.65,N
20.94586,-89.66546,305.03,0.49,0.65,2022-02-04,06:50,N,nominal,2.0NRT,293.46,0.44,N
21.23292,-78.21803,301.14,0.38,0.36,2022-02-04,06:50,N,nominal,2.0NRT,290.15,0.38,N
26.28912,-80.16828,302.36,0.47,0.39,2022-02-04,06:50,N,nominal,2.0NRT,291.39,0.65,N
25.54305,-76.80202,301.66,0.38,0.36,2022-02-04,06:50,N,nominal,2.0NRT,291.53,0.36,N
25.85993,-80.34718,303.52,0.47,0.4,2022-02-04,06:50,N,nominal,2.0NRT,291.5,0.53,N
25.46676,-80.37694,322.32,0.47,0.39,2022-02-04,06:50,N,nominal,2.0NRT,291.14,2.57,N
23.01061,-82.74368,308.03,0.38,0.44,2022-02-04,06:50,N,nominal,2.0NRT,290.98,1.62,N
22.5393,-80.39067,348.65,0.44,0.38,2022-02-04,06:50,N,nominal,2.0NRT,292.33,6.22,N
22.53989,-80.39493,315.41,0.44,0.38,2022-02-04,06:50,N,nominal,2.0NRT,291.19,1.99,N
22.41847,-81.1772,314.85,0.47,0.4,2022-02-04,06:50,N,nominal,2.0NRT,290.44,1.13,N
22.41481,-81.17776,309.87,0.47,0.4,2022-02-04,06:50,N,nominal,2.0NRT,290.33,1.13,N
21.23559,-78.21819,317.7,0.38,0.36,2022-02-04,06:50,N,nominal,2.0NRT,290.93,1.1,N
21.37406,-78.23605,304.59,0.38,0.36,2022-02-04,06:50,N,nominal,2.0NRT,290.52,0.39,N
21.77459,-79.99363,317.84,0.42,0.38,2022-02-04,06:50,N,nominal,2.0NRT,291.95,1.6,N
21.57435,-78.52569,301.29,0.39,0.36,2022-02-04,06:50,N,nominal,2.0NRT,289.73,0.95,N
22.41855,-81.17563,313.53,0.47,0.4,2022-02-04,06:50,N,nominal,2.0NRT,290.41,1.41,N
21.5771,-78.52139,310.88,0.39,0.36,2022-02-04,06:50,N,nominal,2.0NRT,289.46,0.98,N
22.4149,-81.1762,311.93,0.47,0.4,2022-02-04,06:50,N,nominal,2.0NRT,290.28,1.29,N
20.97119,-76.76792,300.94,0.39,0.36,2022-02-04,06:50,N,nominal,2.0NRT,289.49,0.51,N
20.76075,-76.38314,307.68,0.4,0.37,2022-02-04,06:50,N,nominal,2.0NRT,289.66,0.73,N
20.75737,-76.38377,303.7,0.4,0.37,2022-02-04,06:50,N,nominal,2.0NRT,287.89,0.73,N
20.95643,-78.00925,318.4,0.38,0.36,2022-02-04,06:50,N,nominal,2.0NRT,291.07,1.7,N
21.57767,-78.52512,315.57,0.39,0.36,2022-02-04,06:50,N,nominal,2.0NRT,290.21,0.95,N
20.95585,-78.00557,311.34,0.38,0.36,2022-02-04,06:50,N,nominal,2.0NRT,291.11,1.16,N
20.80986,-77.78935,302.99,0.38,0.36,2022-02-04,06:50,N,nominal,2.0NRT,290.56,0.35,N
20.59383,-76.78989,303.35,0.4,0.37,2022-02-04,06:50,N,nominal,2.0NRT,290.87,0.52,N
20.42763,-76.93158,301.6,0.39,0.36,2022-02-04,06:50,N,nominal,2.0NRT,290.41,0.47,N
18.2949,-88.24538,316.99,0.37,0.58,2022-02-04,06:52,N,nominal,2.0NRT,293.62,0.93,N
19.4059,-89.25829,306.29,0.45,0.63,2022-02-04,06:52,N,nominal,2.0NRT,290.47,1.08,N
19.40702,-89.25957,312.11,0.45,0.63,2022-02-04,06:52,N,nominal,2.0NRT,290.67,0.65,N
19.60172,-92.29895,327.27,0.7,0.75,2022-02-04,06:52,N,nominal,2.0NRT,291.26,4.84,N
19.56881,-92.23921,325.82,0.7,0.75,2022-02-04,06:52,N,nominal,2.0NRT,292.2,7.74,N
19.44165,-92.03918,327.42,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,291.58,3.01,N
19.43474,-92.03988,312.16,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,290.75,3.01,N
19.43096,-92.08079,367,0.68,0.74,2022-02-04,06:52,N,high,2.0NRT,291.55,6.96,N
19.43148,-92.08752,317.77,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,291.22,6.96,N
19.43044,-92.07407,303.4,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,291.16,3.38,N
19.42403,-92.08148,317.64,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,291.11,6.96,N
19.4324,-92.08577,341.3,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,291.25,12.15,N
19.43183,-92.07905,337.04,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,291.31,9.36,N
19.42491,-92.07972,324.21,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,291.39,3.22,N
19.42547,-92.08644,302.12,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,290.88,2.92,N
19.13179,-89.02834,308.66,0.43,0.62,2022-02-04,06:52,N,nominal,2.0NRT,291.7,1.97,N
19.13137,-89.02415,316.84,0.43,0.62,2022-02-04,06:52,N,nominal,2.0NRT,292.34,1.97,N
19.13095,-89.01996,308.6,0.43,0.62,2022-02-04,06:52,N,nominal,2.0NRT,291.43,1.73,N
19.39446,-92.04894,335.28,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,291.42,8.39,N
19.39392,-92.04227,307.83,0.67,0.74,2022-02-04,06:52,N,nominal,2.0NRT,291.13,4.36,N
19.29329,-92.17043,322.13,0.69,0.74,2022-02-04,06:52,N,nominal,2.0NRT,291.54,3.14,N
19.29385,-92.17721,306.2,0.69,0.74,2022-02-04,06:52,N,nominal,2.0NRT,291.35,2.83,N
18.91789,-91.26749,304.74,0.6,0.7,2022-02-04,06:52,N,nominal,2.0NRT,291.46,0.97,N
18.86933,-92.62944,327.31,0.73,0.76,2022-02-04,06:52,N,nominal,2.0NRT,288.52,5.64,N
18.6492,-92.17735,320.06,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,291.19,6.28,N
18.64865,-92.17069,334.23,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,290.72,6.28,N
18.64229,-92.17804,328.41,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,290.42,6.28,N
18.64174,-92.1714,340.7,0.68,0.74,2022-02-04,06:52,N,nominal,2.0NRT,290.28,6.28,N
18.64277,-92.17622,367,0.68,0.74,2022-02-04,06:52,N,high,2.0NRT,290.83,19.47,N
18.64218,-92.16959,332.56,0.67,0.74,2022-02-04,06:52,N,nominal,2.0NRT,290.56,11.66,N
18.16837,-88.41355,304.67,0.38,0.59,2022-02-04,06:52,N,nominal,2.0NRT,292.32,1.29,N
18.44042,-93.16833,326.58,0.78,0.78,2022-02-04,06:52,N,nominal,2.0NRT,288.14,5.07,N
18.32934,-92.86915,300.31,0.74,0.76,2022-02-04,06:52,N,nominal,2.0NRT,288.72,2.32,N
18.32655,-92.86801,322.28,0.74,0.76,2022-02-04,06:52,N,nominal,2.0NRT,288.64,4.62,N
18.06824,-93.31449,327.95,0.79,0.78,2022-02-04,06:52,N,nominal,2.0NRT,288.19,4.52,N
18.06091,-93.31521,307.19,0.79,0.78,2022-02-04,06:52,N,nominal,2.0NRT,288.51,4.46,N
18.06832,-93.31519,332.6,0.79,0.78,2022-02-04,06:52,N,nominal,2.0NRT,288.26,5.99,N
18.061,-93.31588,305.8,0.79,0.78,2022-02-04,06:52,N,nominal,2.0NRT,288.59,3.56,N
17.89923,-92.49557,328.7,0.7,0.75,2022-02-04,06:52,N,nominal,2.0NRT,289.04,5.86,N
17.89867,-92.48877,314.33,0.7,0.75,2022-02-04,06:52,N,nominal,2.0NRT,287.78,2.82,N
17.89224,-92.49625,306.5,0.7,0.75,2022-02-04,06:52,N,nominal,2.0NRT,289.28,4.6,N
17.89168,-92.48945,307.62,0.7,0.75,2022-02-04,06:52,N,nominal,2.0NRT,289.47,2.88,N
17.90027,-92.495,317.74,0.7,0.75,2022-02-04,06:52,N,nominal,2.0NRT,288.98,3.05,N
17.89966,-92.4882,305.17,0.69,0.75,2022-02-04,06:52,N,nominal,2.0NRT,287.95,3.05,N
17.89328,-92.49564,324.01,0.7,0.75,2022-02-04,06:52,N,nominal,2.0NRT,288.87,3.05,N
17.89268,-92.48886,313.66,0.69,0.75,2022-02-04,06:52,N,nominal,2.0NRT,289.18,3.05,N
17.8787,-92.49016,300.43,0.69,0.75,2022-02-04,06:52,N,nominal,2.0NRT,289.06,2.54,N
17.90165,-93.1832,346.49,0.77,0.77,2022-02-04,06:52,N,nominal,2.0NRT,288.83,8.57,N
17.90226,-93.19071,310.09,0.77,0.77,2022-02-04,06:52,N,nominal,2.0NRT,288.85,8.57,N
17.90071,-93.18801,328.26,0.77,0.77,2022-02-04,06:52,N,nominal,2.0NRT,289.04,14.3,N
17.90005,-93.18056,332.15,0.77,0.77,2022-02-04,06:52,N,nominal,2.0NRT,288.97,11.76,N
17.83254,-93.24777,301.02,0.78,0.78,2022-02-04,06:52,N,nominal,2.0NRT,289.16,0.86,N
47.93385,-102.52628,320.91,0.39,0.44,2022-02-04,08:24,N,nominal,2.0NRT,251.51,2.14,N
41.36781,-84.92032,327.06,0.37,0.58,2022-02-04,08:26,N,nominal,2.0NRT,262.67,3.37,N
41.36517,-84.92079,327.57,0.37,0.58,2022-02-04,08:26,N,nominal,2.0NRT,260.75,2.24,N
41.98082,-88.21868,336.71,0.49,0.49,2022-02-04,08:26,N,nominal,2.0NRT,266.8,13.89,N
31.52864,-101.78556,324.9,0.39,0.36,2022-02-04,08:28,N,nominal,2.0NRT,265.26,2.33,N
31.63875,-104.03854,330.28,0.45,0.39,2022-02-04,08:28,N,nominal,2.0NRT,264.79,3.26,N
31.64061,-104.03536,324.87,0.45,0.39,2022-02-04,08:28,N,nominal,2.0NRT,265.03,2.56,N
31.63718,-104.06529,330.06,0.46,0.39,2022-02-04,08:28,N,nominal,2.0NRT,266.34,3.33,N
31.5863,-104.06927,327.53,0.46,0.39,2022-02-04,08:28,N,nominal,2.0NRT,265.56,2.89,N
31.44166,-102.18921,326.15,0.4,0.37,2022-02-04,08:28,N,nominal,2.0NRT,265.41,1.92,N
31.9254,-103.6713,321.3,0.44,0.39,2022-02-04,08:28,N,nominal,2.0NRT,264.71,2.06,N
31.84293,-103.42255,324.6,0.43,0.38,2022-02-04,08:28,N,nominal,2.0NRT,266.3,2.11,N
31.89697,-104.11772,326.36,0.46,0.39,2022-02-04,08:28,N,nominal,2.0NRT,266.29,3.67,N
33.41769,-110.86532,367,0.37,0.58,2022-02-04,08:28,N,high,2.0NRT,273.44,12.52,N
33.41743,-110.86151,350.7,0.37,0.58,2022-02-04,08:28,N,nominal,2.0NRT,273.44,12.52,N
33.42306,-110.86452,295.45,0.37,0.58,2022-02-04,08:28,N,nominal,2.0NRT,270.81,1.1,N
32.49227,-101.35338,328.41,0.39,0.36,2022-02-04,08:28,N,nominal,2.0NRT,265.73,5.53,N
32.49559,-101.35269,327.27,0.39,0.36,2022-02-04,08:28,N,nominal,2.0NRT,269.26,5.53,N
33.00191,-102.81752,320.48,0.42,0.38,2022-02-04,08:28,N,nominal,2.0NRT,261.98,1.68,N
33.4625,-102.56179,327.48,0.42,0.38,2022-02-04,08:28,N,nominal,2.0NRT,260.74,3.67,N
36.35815,-114.91537,296.94,0.65,0.73,2022-02-04,08:28,N,nominal,2.0NRT,271.94,1.7,N
36.35783,-114.91128,300.08,0.65,0.73,2022-02-04,08:28,N,nominal,2.0NRT,271.73,1.95,N
37.84702,-97.25911,325.06,0.39,0.36,2022-02-04,08:28,N,nominal,2.0NRT,258.3,4.64,N
32.24733,-101.87372,327.29,0.4,0.37,2022-02-04,08:28,N,nominal,2.0NRT,263.67,3,N
29.04137,-111.52142,305.62,0.36,0.58,2022-02-04,08:30,N,nominal,2.0NRT,275.14,1.32,N
28.13639,-110.67968,310.76,0.63,0.54,2022-02-04,08:30,N,nominal,2.0NRT,277.22,2.15,N
28.13135,-110.68028,306.05,0.63,0.54,2022-02-04,08:30,N,nominal,2.0NRT,277.28,1.57,N
27.17063,-109.39946,316.39,0.51,0.5,2022-02-04,08:30,N,nominal,2.0NRT,276.09,1.08,N
25.74001,-103.54274,331.78,0.4,0.37,2022-02-04,08:30,N,nominal,2.0NRT,277.4,3.48,N
25.48821,-103.39692,307.28,0.39,0.36,2022-02-04,08:30,N,nominal,2.0NRT,282.29,0.95,N
24.93189,-103.70724,299.16,0.4,0.37,2022-02-04,08:30,N,nominal,2.0NRT,279.9,0.45,N
29.42978,-98.34286,302.62,0.43,0.38,2022-02-04,08:30,N,nominal,2.0NRT,268.91,1.03,N
30.49766,-109.63146,336.77,0.58,0.52,2022-02-04,08:30,N,nominal,2.0NRT,275.08,17.83,N
28.93053,-97.96939,317.7,0.45,0.39,2022-02-04,08:30,N,nominal,2.0NRT,269.86,1.79,N
