latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
36.35642,-76.80745,314.51,0.35,0.57,2022-01-26,06:14,N,nominal,2.0NRT,274.29,1.87,N
38.25965,-75.61463,326.05,0.63,0.54,2022-01-26,06:14,N,nominal,2.0NRT,270.56,4.86,N
38.26299,-75.61415,320.31,0.63,0.54,2022-01-26,06:14,N,nominal,2.0NRT,270.43,1.99,N
34.37794,-79.88743,295.05,0.51,0.66,2022-01-26,06:16,N,nominal,2.0NRT,275.04,0.6,N
35.01681,-77.23386,317.36,0.36,0.58,2022-01-26,06:16,N,nominal,2.0NRT,274.04,1.31,N
35.53111,-78.72227,328.57,0.44,0.63,2022-01-26,06:16,N,nominal,2.0NRT,276.48,2.19,N
33.96159,-81.05108,308.41,0.58,0.7,2022-01-26,06:16,N,nominal,2.0NRT,276.5,1.75,N
22.39708,-80.19014,300.94,0.41,0.6,2022-01-26,06:18,N,nominal,2.0NRT,286.16,0.68,N
22.57562,-80.83356,297.87,0.45,0.63,2022-01-26,06:18,N,nominal,2.0NRT,285.9,1.73,N
20.27237,-77.11212,314.32,0.49,0.48,2022-01-26,06:20,N,nominal,2.0NRT,290.16,1.73,N
20.54458,-76.76714,300.93,0.47,0.47,2022-01-26,06:20,N,nominal,2.0NRT,289.46,0.69,N
20.48615,-75.64372,338.33,0.4,0.44,2022-01-26,06:20,N,nominal,2.0NRT,292.14,5.76,N
20.71513,-76.17562,302.69,0.43,0.46,2022-01-26,06:20,N,nominal,2.0NRT,288.98,0.72,N
20.98419,-77.90062,300.43,0.56,0.51,2022-01-26,06:20,N,nominal,2.0NRT,289.85,0.62,N
19.30195,-72.28088,328.27,0.41,0.37,2022-01-26,06:20,N,nominal,2.0NRT,286.96,1.42,N
19.3015,-72.27809,313.13,0.41,0.37,2022-01-26,06:20,N,nominal,2.0NRT,286.92,1.19,N
19.30206,-72.28197,303.8,0.41,0.37,2022-01-26,06:20,N,nominal,2.0NRT,285.57,1.19,N
19.2859,-71.98225,311.09,0.4,0.37,2022-01-26,06:20,N,nominal,2.0NRT,289.56,0.94,N
19.34767,-71.97972,302.97,0.4,0.37,2022-01-26,06:20,N,nominal,2.0NRT,289.43,0.43,N
20.3932,-76.99935,299.71,0.48,0.48,2022-01-26,06:20,N,nominal,2.0NRT,289.09,0.37,N
18.1447,-71.47384,312.84,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,287.69,1.63,N
18.14527,-71.47749,312.35,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,288.5,1.63,N
18.14638,-71.48479,299.31,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,287.76,1.57,N
18.14582,-71.48115,325.51,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,289.12,1.57,N
18.14857,-71.47684,311.03,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,289.09,1.63,N
18.14913,-71.48051,319.27,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,289.23,2.53,N
18.14745,-71.46951,352.4,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,292.23,5.95,N
18.14801,-71.47318,336.63,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,290.27,1.63,N
18.1513,-71.4725,300.31,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,287.59,1.63,N
18.15187,-71.47617,297.78,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,287.09,1.63,N
18.15018,-71.46513,343.9,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,289.16,5.95,N
18.15074,-71.46882,333.71,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,291.08,5.95,N
18.14845,-71.43164,306.03,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,285.46,1.06,N
18.15291,-71.46074,305.55,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,285.92,1.68,N
18.15404,-71.46812,302.04,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,287.29,6.04,N
18.14789,-71.42802,322.02,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,287.51,1.06,N
18.15347,-71.46442,356.31,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,298.81,6.04,N
18.15121,-71.42749,301.7,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,285.99,1.06,N
18.15176,-71.43111,302.94,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,285.94,1.06,N
18.15677,-71.46376,299.96,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,285.4,6.04,N
18.16004,-71.41862,321.74,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,287.33,1.51,N
18.16336,-71.41809,319.59,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,287.51,1.51,N
18.16391,-71.42166,304.17,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,285.62,1.51,N
18.16722,-71.42113,319.95,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,286.57,2.33,N
18.16778,-71.42476,304.3,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,285.49,0.98,N
18.24671,-71.67763,298.05,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,284.24,1.67,N
18.21291,-71.43301,297.49,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,286,0.58,N
18.21346,-71.43664,303.11,0.39,0.36,2022-01-26,06:20,N,nominal,2.0NRT,285.08,0.58,N
