latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
43.06807,-80.85871,297.8,0.44,0.62,2021-12-19,06:26,N,nominal,2.0NRT,268.85,0.58,N
28.69872,-82.04992,302.78,0.38,0.59,2021-12-19,06:29,N,nominal,2.0NRT,274.77,2.52,N
35.87975,-76.4543,298.84,0.44,0.46,2021-12-19,06:29,N,nominal,2.0NRT,281.61,0.46,N
41.46486,-83.37105,300.85,0.57,0.69,2021-12-19,06:29,N,nominal,2.0NRT,270.84,2.3,N
23.1475,-81.88052,313.63,0.32,0.55,2021-12-19,06:31,N,nominal,2.0NRT,290.55,0.83,N
23.15023,-81.88099,313.68,0.33,0.55,2021-12-19,06:31,N,nominal,2.0NRT,290.4,0.86,N
22.36784,-83.80499,300.83,0.42,0.61,2021-12-19,06:31,N,nominal,2.0NRT,289.67,0.74,N
18.92768,-70.35083,321.72,0.47,0.4,2021-12-19,06:31,N,nominal,2.0NRT,291.23,5.02,N
18.92845,-70.35521,331.1,0.47,0.4,2021-12-19,06:31,N,nominal,2.0NRT,293.72,10.79,N
19.15852,-71.67818,311.77,0.42,0.38,2021-12-19,06:31,N,nominal,2.0NRT,289.77,0.91,N
19.6712,-71.36051,312.88,0.42,0.38,2021-12-19,06:31,N,nominal,2.0NRT,291.68,1.23,N
21.28464,-77.73827,314.67,0.52,0.41,2021-12-19,06:31,N,nominal,2.0NRT,292.26,2.92,N
21.28372,-77.74174,307.26,0.52,0.42,2021-12-19,06:31,N,nominal,2.0NRT,291.84,1.57,N
21.28308,-77.7367,306.74,0.52,0.41,2021-12-19,06:31,N,nominal,2.0NRT,291.86,1.25,N
21.90829,-79.10302,302.75,0.42,0.45,2021-12-19,06:31,N,nominal,2.0NRT,290.76,0.42,N
22.69001,-80.63612,308.1,0.54,0.5,2021-12-19,06:31,N,nominal,2.0NRT,289.84,1.54,N
22.69235,-80.63441,309.89,0.54,0.5,2021-12-19,06:31,N,nominal,2.0NRT,289.81,1.29,N
18.73133,-72.01515,300.99,0.41,0.37,2021-12-19,06:33,N,nominal,2.0NRT,289.97,0.29,N
44.71333,-81.25616,298.5,0.55,0.51,2021-12-19,08:05,N,nominal,2.0NRT,263.49,0.52,N
46.51461,-84.39251,320.88,0.55,0.42,2021-12-19,08:05,N,nominal,2.0NRT,264.09,3.9,N
46.51913,-84.37523,330.4,0.55,0.42,2021-12-19,08:05,N,nominal,2.0NRT,267.57,8.48,N
