latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
42.29669,-83.17262,300.22,0.38,0.59,2021-11-27,06:39,N,nominal,2.0NRT,268.41,0.85,N
38.4162,-77.81783,301.86,0.56,0.43,2021-11-27,06:39,N,nominal,2.0NRT,266.62,1.21,N
39.48265,-84.37981,303.75,0.42,0.61,2021-11-27,06:39,N,nominal,2.0NRT,267.08,1.11,N
39.42241,-74.54103,299.9,0.43,0.38,2021-11-27,06:39,N,nominal,2.0NRT,273.07,0.67,N
40.3095,-75.00076,295.15,0.45,0.39,2021-11-27,06:39,N,nominal,2.0NRT,269.66,1.18,N
42.29075,-83.16351,301.77,0.38,0.59,2021-11-27,06:39,N,nominal,2.0NRT,268.19,1.51,N
42.29097,-83.16831,302.46,0.38,0.59,2021-11-27,06:39,N,nominal,2.0NRT,268.27,1.52,N
35.87414,-78.0098,312.71,0.54,0.42,2021-11-27,06:41,N,nominal,2.0NRT,269.23,1.71,N
34.8396,-79.73952,300.79,0.43,0.46,2021-11-27,06:41,N,nominal,2.0NRT,273.7,0.95,N
35.88987,-89.78363,300.86,0.79,0.78,2021-11-27,06:41,N,nominal,2.0NRT,272.32,1.23,N
35.93284,-89.71828,295.95,0.78,0.78,2021-11-27,06:41,N,nominal,2.0NRT,272.78,0.87,N
33.01257,-79.88699,325.65,0.41,0.45,2021-11-27,06:41,N,nominal,2.0NRT,277.96,2.21,N
33.01504,-79.88419,338.05,0.41,0.45,2021-11-27,06:41,N,nominal,2.0NRT,279.78,5.15,N
33.00625,-79.88099,299.86,0.41,0.45,2021-11-27,06:41,N,nominal,2.0NRT,279.8,0.98,N
33.54478,-86.80997,296.42,0.52,0.67,2021-11-27,06:41,N,nominal,2.0NRT,273.25,0.91,N
33.54449,-86.80417,297.15,0.52,0.67,2021-11-27,06:41,N,nominal,2.0NRT,273.01,0.91,N
33.44202,-88.57182,305.77,0.66,0.73,2021-11-27,06:41,N,nominal,2.0NRT,269.23,1.94,N
33.234,-87.51021,311.61,0.57,0.69,2021-11-27,06:41,N,nominal,2.0NRT,275.13,2.84,N
33.22056,-86.81841,299.04,0.52,0.67,2021-11-27,06:41,N,nominal,2.0NRT,275.22,1.32,N
33.23437,-87.51453,297.7,0.57,0.69,2021-11-27,06:41,N,nominal,2.0NRT,275.76,1.87,N
33.2341,-87.50818,301.86,0.57,0.69,2021-11-27,06:41,N,nominal,2.0NRT,274.18,1.67,N
33.22791,-87.51503,302.29,0.57,0.69,2021-11-27,06:41,N,nominal,2.0NRT,272.96,1.1,N
33.10273,-86.79934,297.42,0.52,0.67,2021-11-27,06:41,N,nominal,2.0NRT,275.08,0.79,N
33.09059,-86.80608,302.13,0.52,0.67,2021-11-27,06:41,N,nominal,2.0NRT,277.87,1.69,N
32.67645,-85.79992,297.78,0.45,0.63,2021-11-27,06:41,N,nominal,2.0NRT,274.26,0.54,N
32.18548,-84.11835,298.1,0.35,0.57,2021-11-27,06:41,N,nominal,2.0NRT,276.62,0.72,N
31.99918,-85.32114,298.64,0.41,0.61,2021-11-27,06:41,N,nominal,2.0NRT,267.31,0.48,N
31.75651,-84.94334,299.76,0.39,0.59,2021-11-27,06:41,N,nominal,2.0NRT,272.24,1.15,N
37.38408,-80.65921,302.05,0.51,0.49,2021-11-27,06:41,N,nominal,2.0NRT,269.05,2.67,N
37.27476,-80.00047,299.7,0.47,0.48,2021-11-27,06:41,N,nominal,2.0NRT,271.03,1.62,N
37.23417,-82.04248,304.25,0.61,0.53,2021-11-27,06:41,N,nominal,2.0NRT,269.83,1.65,N
37.23245,-82.03656,306.4,0.6,0.53,2021-11-27,06:41,N,nominal,2.0NRT,269.96,3.03,N
36.35537,-76.80829,326.46,0.48,0.4,2021-11-27,06:41,N,nominal,2.0NRT,275.72,2.67,N
35.5033,-80.33019,301.65,0.47,0.47,2021-11-27,06:41,N,nominal,2.0NRT,273.76,1.52,N
33.01673,-79.88635,331.55,0.41,0.45,2021-11-27,06:41,N,nominal,2.0NRT,278.35,2.21,N
34.63811,-87.0858,314.22,0.55,0.68,2021-11-27,06:41,N,nominal,2.0NRT,273.93,1.73,N
34.15097,-79.56065,296.82,0.41,0.45,2021-11-27,06:41,N,nominal,2.0NRT,276.43,0.98,N
34.15252,-79.5621,296.03,0.41,0.45,2021-11-27,06:41,N,nominal,2.0NRT,274.76,0.94,N
27.75428,-80.45904,299.05,0.39,0.44,2021-11-27,06:44,N,nominal,2.0NRT,285.83,0.36,N
27.65243,-81.51957,306.63,0.44,0.46,2021-11-27,06:44,N,nominal,2.0NRT,285.6,0.49,N
31.7569,-84.94138,297.25,0.39,0.59,2021-11-27,06:44,N,nominal,2.0NRT,271.74,1.45,N
27.84192,-80.6491,302,0.4,0.44,2021-11-27,06:44,N,nominal,2.0NRT,286.66,0.68,N
22.37182,-83.79754,301,0.52,0.5,2021-11-27,06:46,N,nominal,2.0NRT,288.52,0.79,N
19.67304,-71.70361,301.78,0.39,0.44,2021-11-27,06:46,N,nominal,2.0NRT,290.93,0.38,N
18.92913,-70.35371,355.26,0.48,0.48,2021-11-27,06:46,N,nominal,2.0NRT,292.27,15.27,N
20.94469,-89.667,303.35,0.6,0.7,2021-11-27,06:46,N,nominal,2.0NRT,289.02,0.71,N
19.39907,-89.32652,300.5,0.55,0.68,2021-11-27,06:46,N,nominal,2.0NRT,288.79,0.87,N
19.40314,-89.32607,299.22,0.55,0.68,2021-11-27,06:46,N,nominal,2.0NRT,288.48,0.71,N
23.08333,-81.26755,299.56,0.57,0.43,2021-11-27,06:46,N,nominal,2.0NRT,289.32,0.83,N
22.61597,-82.99046,303.62,0.47,0.48,2021-11-27,06:46,N,nominal,2.0NRT,288.12,0.54,N
43.70512,-105.35179,311.44,0.55,0.51,2021-11-27,08:20,N,nominal,2.0NRT,272.29,18.24,N
43.70468,-105.34501,337.11,0.55,0.51,2021-11-27,08:20,N,nominal,2.0NRT,275.03,18.26,N
43.7004,-105.35242,335.7,0.55,0.51,2021-11-27,08:20,N,nominal,2.0NRT,272.99,18.24,N
41.36537,-84.92135,322.38,0.32,0.55,2021-11-27,08:20,N,nominal,2.0NRT,268.88,1.38,N
