latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
48.18489,-64.92229,298.49,0.46,0.64,2021-10-30,05:23,N,nominal,2.0NRT,276.85,0.77,N
18.92905,-70.35319,333.13,0.55,0.68,2021-10-30,05:29,N,nominal,2.0NRT,290.68,5.59,N
18.92954,-70.35852,319.57,0.55,0.68,2021-10-30,05:29,N,nominal,2.0NRT,289.86,7.04,N
48.18833,-64.91922,303.09,0.46,0.47,2021-10-30,07:01,N,nominal,2.0NRT,276.17,1.25,N
46.04202,-73.14387,298.16,0.4,0.37,2021-10-30,07:03,N,nominal,2.0NRT,277.7,1.39,N
46.04534,-73.14264,309.09,0.4,0.37,2021-10-30,07:03,N,nominal,2.0NRT,280.97,1.39,N
48.25307,-79.02428,297.14,0.45,0.39,2021-10-30,07:03,N,nominal,2.0NRT,274.66,0.93,N
40.15387,-74.76966,301.16,0.42,0.38,2021-10-30,07:03,N,nominal,2.0NRT,283.41,0.69,N
41.46169,-83.36408,300.01,0.56,0.43,2021-10-30,07:03,N,nominal,2.0NRT,279.72,1.65,N
46.51741,-84.39575,298.18,0.47,0.48,2021-10-30,07:03,N,nominal,2.0NRT,277.48,0.92,N
46.51998,-84.36989,306.11,0.47,0.48,2021-10-30,07:03,N,nominal,2.0NRT,278.6,2,N
46.52441,-84.36917,299.63,0.47,0.48,2021-10-30,07:03,N,nominal,2.0NRT,280.32,2,N
46.52045,-84.37621,330.14,0.47,0.48,2021-10-30,07:03,N,nominal,2.0NRT,282.3,2,N
45.34059,-73.52421,298.88,0.4,0.37,2021-10-30,07:03,N,nominal,2.0NRT,276.47,0.75,N
45.78093,-73.91434,305.44,0.39,0.36,2021-10-30,07:03,N,nominal,2.0NRT,275.04,0.65,N
46.04111,-73.13876,301.07,0.4,0.37,2021-10-30,07:03,N,nominal,2.0NRT,276.52,0.93,N
39.42463,-74.5412,297.04,0.43,0.38,2021-10-30,07:05,N,nominal,2.0NRT,285.72,0.88,N
37.67155,-76.76039,312.84,0.4,0.37,2021-10-30,07:05,N,nominal,2.0NRT,283.33,0.99,N
37.18069,-77.44956,307.68,0.39,0.36,2021-10-30,07:05,N,nominal,2.0NRT,283.95,1.55,N
36.65741,-76.99885,296.15,0.4,0.37,2021-10-30,07:05,N,nominal,2.0NRT,281.85,0.36,N
35.713,-78.83634,299.26,0.38,0.36,2021-10-30,07:05,N,nominal,2.0NRT,282.01,0.44,N
37.05074,-95.6114,299.17,0.75,0.77,2021-10-30,07:05,N,nominal,2.0NRT,279.11,1.01,N
35.49183,-80.39244,302.99,0.39,0.36,2021-10-30,07:05,N,nominal,2.0NRT,280.69,0.94,N
35.35057,-79.09872,305.34,0.38,0.36,2021-10-30,07:05,N,nominal,2.0NRT,281.28,0.45,N
35.49516,-80.3917,337.1,0.39,0.36,2021-10-30,07:05,N,nominal,2.0NRT,282.35,2.8,N
35.50364,-80.33193,307.25,0.39,0.36,2021-10-30,07:05,N,nominal,2.0NRT,282.31,1.2,N
40.30253,-79.87495,299.06,0.41,0.37,2021-10-30,07:05,N,nominal,2.0NRT,280.05,1.82,N
40.30318,-79.87978,298.99,0.41,0.37,2021-10-30,07:05,N,nominal,2.0NRT,279.03,0.81,N
40.30658,-79.87897,299.9,0.41,0.37,2021-10-30,07:05,N,nominal,2.0NRT,283.3,0.81,N
40.39358,-79.85173,307.07,0.41,0.37,2021-10-30,07:05,N,nominal,2.0NRT,273.24,1.92,N
40.45169,-80.28614,299.91,0.42,0.38,2021-10-30,07:05,N,nominal,2.0NRT,278.71,0.78,N
40.39424,-79.85657,326.88,0.41,0.37,2021-10-30,07:05,N,nominal,2.0NRT,273.85,1.92,N
41.48045,-90.83189,298.45,0.45,0.63,2021-10-30,07:05,N,nominal,2.0NRT,277.37,1.12,N
35.48415,-80.08347,300.45,0.39,0.36,2021-10-30,07:05,N,nominal,2.0NRT,281.13,0.64,N
40.31337,-80.6048,299.05,0.43,0.38,2021-10-30,07:05,N,nominal,2.0NRT,281.21,1.06,N
40.31055,-80.61062,301.95,0.43,0.38,2021-10-30,07:05,N,nominal,2.0NRT,280.05,1.31,N
40.3099,-80.60558,312.11,0.43,0.38,2021-10-30,07:05,N,nominal,2.0NRT,281.58,1.31,N
39.98621,-81.24518,296.69,0.45,0.39,2021-10-30,07:05,N,nominal,2.0NRT,280.04,0.59,N
40.34599,-80.60785,295.12,0.43,0.38,2021-10-30,07:05,N,nominal,2.0NRT,282,0.74,N
29.70911,-95.06307,303.11,0.63,0.72,2021-10-30,07:07,N,nominal,2.0NRT,285.92,1.11,N
29.74547,-95.01739,299.98,0.63,0.72,2021-10-30,07:07,N,nominal,2.0NRT,287.58,2.53,N
29.74476,-95.00389,299.15,0.63,0.72,2021-10-30,07:07,N,nominal,2.0NRT,287.79,2.12,N
29.70716,-95.06083,303.87,0.63,0.72,2021-10-30,07:07,N,nominal,2.0NRT,285.23,1.05,N
29.37633,-94.94457,301.36,0.62,0.71,2021-10-30,07:07,N,nominal,2.0NRT,285.53,1.17,N
29.37598,-94.93794,301.51,0.62,0.71,2021-10-30,07:07,N,nominal,2.0NRT,287.26,1.17,N
29.37531,-94.92474,302.84,0.62,0.71,2021-10-30,07:07,N,nominal,2.0NRT,288.25,2.08,N
29.36796,-94.91209,303.29,0.61,0.71,2021-10-30,07:07,N,nominal,2.0NRT,289.44,2.36,N
27.86044,-82.60194,311.19,0.4,0.37,2021-10-30,07:07,N,nominal,2.0NRT,283.78,2.38,N
29.06974,-95.75719,296.32,0.69,0.74,2021-10-30,07:07,N,nominal,2.0NRT,284.31,2.37,N
29.06942,-95.74986,299.36,0.69,0.74,2021-10-30,07:07,N,nominal,2.0NRT,287.82,2.22,N
28.99859,-95.4033,296.05,0.65,0.73,2021-10-30,07:07,N,nominal,2.0NRT,284.76,1.54,N
28.99726,-95.40266,295.86,0.65,0.73,2021-10-30,07:07,N,nominal,2.0NRT,284.2,1.25,N
28.70508,-96.5425,296.23,0.76,0.77,2021-10-30,07:07,N,nominal,2.0NRT,283.71,2.07,N
28.69819,-96.55115,308.46,0.76,0.77,2021-10-30,07:07,N,nominal,2.0NRT,282.02,3.12,N
28.69785,-96.54292,300.68,0.76,0.77,2021-10-30,07:07,N,nominal,2.0NRT,285.52,2.07,N
30.0631,-90.59828,302.27,0.34,0.56,2021-10-30,07:07,N,nominal,2.0NRT,286.56,1.64,N
30.25937,-93.29224,304.16,0.5,0.66,2021-10-30,07:07,N,nominal,2.0NRT,281.86,1.04,N
30.25904,-93.28685,298.32,0.5,0.66,2021-10-30,07:07,N,nominal,2.0NRT,282.49,1.43,N
30.06347,-90.59853,301.97,0.34,0.56,2021-10-30,07:07,N,nominal,2.0NRT,286.22,1.41,N
30.23996,-93.27773,299.43,0.5,0.66,2021-10-30,07:07,N,nominal,2.0NRT,285.59,0.76,N
30.05346,-90.66993,306.92,0.35,0.57,2021-10-30,07:07,N,nominal,2.0NRT,282.71,1.42,N
30.0049,-90.39837,319.99,0.33,0.56,2021-10-30,07:07,N,nominal,2.0NRT,283.33,1.07,N
29.99973,-90.39894,367,0.33,0.56,2021-10-30,07:07,N,high,2.0NRT,287.15,4.25,N
30.00031,-90.40602,297.36,0.34,0.56,2021-10-30,07:07,N,nominal,2.0NRT,283.9,3.28,N
30.00002,-90.40248,299.53,0.34,0.56,2021-10-30,07:07,N,nominal,2.0NRT,284.42,3.28,N
29.99944,-90.3954,311.24,0.33,0.56,2021-10-30,07:07,N,nominal,2.0NRT,285.96,4.25,N
29.99427,-90.396,302.75,0.33,0.56,2021-10-30,07:07,N,nominal,2.0NRT,285.08,4.25,N
30.18107,-93.32601,300.61,0.5,0.66,2021-10-30,07:07,N,nominal,2.0NRT,286.9,1.64,N
29.93382,-89.97521,302.22,0.63,0.54,2021-10-30,07:07,N,nominal,2.0NRT,284.95,2.56,N
30.17724,-93.36018,298.88,0.5,0.66,2021-10-30,07:07,N,nominal,2.0NRT,282.64,0.64,N
30.11789,-93.30023,296.63,0.5,0.66,2021-10-30,07:07,N,nominal,2.0NRT,281.42,0.43,N
30.11175,-93.3008,301.5,0.5,0.66,2021-10-30,07:07,N,nominal,2.0NRT,281.88,0.95,N
30.04604,-93.33905,297.87,0.5,0.66,2021-10-30,07:07,N,nominal,2.0NRT,283.38,0.98,N
