latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.34263,-72.19331,299.6,0.73,0.76,2021-12-17,05:29,N,nominal,2.0NRT,286.88,0.93,N
45.83554,-73.25254,304.51,0.4,0.37,2021-12-17,07:05,N,nominal,2.0NRT,276.79,1.23,N
45.83886,-73.25133,319.5,0.4,0.37,2021-12-17,07:05,N,nominal,2.0NRT,278.17,2.83,N
46.0427,-73.14112,318.94,0.4,0.37,2021-12-17,07:05,N,nominal,2.0NRT,279.16,1.74,N
42.80944,-80.09748,300.95,0.44,0.38,2021-12-17,07:05,N,nominal,2.0NRT,275.53,0.81,N
40.15384,-74.77105,326.95,0.42,0.38,2021-12-17,07:05,N,nominal,2.0NRT,279.48,2.48,N
42.26645,-83.43651,303.95,0.39,0.44,2021-12-17,07:05,N,nominal,2.0NRT,272.52,0.95,N
41.75085,-81.28267,300.07,0.47,0.39,2021-12-17,07:05,N,nominal,2.0NRT,276.52,1.03,N
41.75121,-81.28327,301.48,0.46,0.39,2021-12-17,07:05,N,nominal,2.0NRT,276.34,1.01,N
41.39113,-79.28689,296.21,0.4,0.37,2021-12-17,07:05,N,nominal,2.0NRT,272.94,0.3,N
40.72926,-75.30099,295.45,0.4,0.37,2021-12-17,07:05,N,nominal,2.0NRT,281.65,0.54,N
40.71484,-75.39927,298.08,0.4,0.37,2021-12-17,07:05,N,nominal,2.0NRT,281.96,0.49,N
40.6668,-75.22574,295.46,0.4,0.37,2021-12-17,07:05,N,nominal,2.0NRT,279.96,0.33,N
42.81294,-80.09665,313.99,0.44,0.38,2021-12-17,07:05,N,nominal,2.0NRT,275.3,1.66,N
42.80231,-78.84256,303.29,0.4,0.37,2021-12-17,07:05,N,nominal,2.0NRT,276.4,0.9,N
43.06767,-80.85612,305.86,0.46,0.39,2021-12-17,07:05,N,nominal,2.0NRT,273.39,1.29,N
42.04951,-73.9799,311.55,0.42,0.38,2021-12-17,07:05,N,nominal,2.0NRT,282.16,0.93,N
43.26472,-79.80437,297.09,0.43,0.38,2021-12-17,07:05,N,nominal,2.0NRT,275.24,1.13,N
43.26539,-79.80967,297.14,0.43,0.38,2021-12-17,07:05,N,nominal,2.0NRT,275.79,0.99,N
43.26819,-79.80354,306.82,0.43,0.38,2021-12-17,07:05,N,nominal,2.0NRT,276.7,1.13,N
43.26887,-79.80883,307.73,0.43,0.38,2021-12-17,07:05,N,nominal,2.0NRT,277.92,0.99,N
43.29114,-79.98418,297.74,0.44,0.38,2021-12-17,07:05,N,nominal,2.0NRT,274.69,0.72,N
43.27168,-79.8027,298.98,0.43,0.38,2021-12-17,07:05,N,nominal,2.0NRT,278.51,1.36,N
43.27448,-79.79659,310.35,0.43,0.38,2021-12-17,07:05,N,nominal,2.0NRT,278.42,1.36,N
43.05931,-77.93332,297.79,0.39,0.36,2021-12-17,07:05,N,nominal,2.0NRT,275.99,0.29,N
43.08042,-77.38135,297.86,0.39,0.36,2021-12-17,07:05,N,nominal,2.0NRT,276.53,0.41,N
45.07125,-83.40244,298.11,0.41,0.45,2021-12-17,07:05,N,nominal,2.0NRT,271.89,0.85,N
45.78001,-73.91293,297.1,0.39,0.36,2021-12-17,07:05,N,nominal,2.0NRT,272.99,0.48,N
45.78144,-73.91083,310.14,0.39,0.36,2021-12-17,07:05,N,nominal,2.0NRT,273.37,0.84,N
45.81985,-73.26368,298.54,0.4,0.37,2021-12-17,07:05,N,nominal,2.0NRT,278.64,0.93,N
41.46756,-81.67157,296.89,0.48,0.4,2021-12-17,07:05,N,nominal,2.0NRT,274.17,1.11,N
41.46458,-81.67806,310.5,0.48,0.4,2021-12-17,07:05,N,nominal,2.0NRT,276.39,1.11,N
41.4639,-81.67231,302.86,0.48,0.4,2021-12-17,07:05,N,nominal,2.0NRT,276.78,1.11,N
41.46091,-81.67883,302.09,0.48,0.4,2021-12-17,07:05,N,nominal,2.0NRT,273.88,1.37,N
41.45725,-81.67957,296.1,0.48,0.4,2021-12-17,07:05,N,nominal,2.0NRT,272.82,1.37,N
41.4529,-81.67455,319.48,0.48,0.4,2021-12-17,07:05,N,nominal,2.0NRT,277.12,1.63,N
41.44923,-81.67529,298.59,0.48,0.4,2021-12-17,07:05,N,nominal,2.0NRT,273.47,1.63,N
40.89229,-77.7099,328.56,0.38,0.36,2021-12-17,07:05,N,nominal,2.0NRT,284.16,2.73,N
40.66991,-76.37928,306.59,0.39,0.36,2021-12-17,07:05,N,nominal,2.0NRT,278.05,1.04,N
41.21687,-80.51122,301.48,0.43,0.38,2021-12-17,07:05,N,nominal,2.0NRT,275.79,1.2,N
41.56649,-84.04428,317.47,0.4,0.45,2021-12-17,07:05,N,nominal,2.0NRT,273.75,1.82,N
