latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
43.01752,-87.92872,301.5,0.39,0.59,2021-11-26,06:58,N,nominal,2.0NRT,264.55,1.28,N
38.99837,-87.72573,298.89,0.35,0.57,2021-11-26,06:58,N,nominal,2.0NRT,273.95,1.02,N
41.22607,-83.20711,314.98,0.43,0.46,2021-11-26,06:58,N,nominal,2.0NRT,274.14,1.21,N
35.65047,-89.93404,315.85,0.44,0.62,2021-11-26,06:58,N,nominal,2.0NRT,273.02,2.47,N
35.64986,-89.93358,313.58,0.44,0.62,2021-11-26,06:58,N,nominal,2.0NRT,272.84,1.3,N
35.93523,-89.71719,308.87,0.43,0.62,2021-11-26,06:58,N,nominal,2.0NRT,272.65,2.15,N
35.94673,-89.71619,296.85,0.43,0.62,2021-11-26,06:58,N,nominal,2.0NRT,272.03,1.3,N
35.94769,-89.71503,304.87,0.43,0.62,2021-11-26,06:58,N,nominal,2.0NRT,272.07,0.94,N
37.96556,-90.08067,296.26,0.46,0.64,2021-11-26,06:58,N,nominal,2.0NRT,268.78,0.9,N
37.96835,-90.08083,296.37,0.46,0.64,2021-11-26,06:58,N,nominal,2.0NRT,269.5,1.29,N
37.97388,-90.06982,296.27,0.46,0.64,2021-11-26,06:58,N,nominal,2.0NRT,269.99,0.7,N
38.01031,-90.08379,312.68,0.46,0.64,2021-11-26,06:58,N,nominal,2.0NRT,271.55,1.7,N
38.69204,-90.13998,316.32,0.47,0.64,2021-11-26,06:58,N,nominal,2.0NRT,268.73,4.38,N
38.69781,-90.13392,301.83,0.47,0.64,2021-11-26,06:58,N,nominal,2.0NRT,273.66,2.16,N
38.694,-90.13936,316.4,0.47,0.64,2021-11-26,06:58,N,nominal,2.0NRT,270.37,3.33,N
38.69421,-90.14499,303.22,0.47,0.64,2021-11-26,06:58,N,nominal,2.0NRT,269.88,2.85,N
38.83746,-90.06765,295.64,0.47,0.64,2021-11-26,06:58,N,nominal,2.0NRT,273.22,2.02,N
33.00784,-79.88509,305.56,0.4,0.37,2021-11-26,07:01,N,nominal,2.0NRT,284.35,1.14,N
33.36643,-79.30126,296.96,0.39,0.36,2021-11-26,07:01,N,nominal,2.0NRT,285.58,0.31,N
34.80427,-88.32573,295.82,0.35,0.57,2021-11-26,07:01,N,nominal,2.0NRT,273.95,1.24,N
30.74907,-92.25916,296.3,0.54,0.68,2021-11-26,07:01,N,nominal,2.0NRT,281.67,1.2,N
30.07049,-83.52507,299.58,0.5,0.41,2021-11-26,07:01,N,nominal,2.0NRT,285.41,0.87,N
33.43832,-88.57116,296.06,0.35,0.57,2021-11-26,07:01,N,nominal,2.0NRT,273.5,0.83,N
33.01456,-79.88372,330.05,0.4,0.37,2021-11-26,07:01,N,nominal,2.0NRT,284.87,6.57,N
21.89803,-79.35741,304.56,0.41,0.37,2021-11-26,07:03,N,nominal,2.0NRT,288.01,0.34,N
25.86081,-80.34689,301.06,0.38,0.36,2021-11-26,07:03,N,nominal,2.0NRT,288.52,0.31,N
26.27892,-80.15987,300.05,0.38,0.36,2021-11-26,07:03,N,nominal,2.0NRT,289.09,0.37,N
