latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
20.37018,-76.79907,338.83,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,289.76,5.27,N
20.36175,-76.79346,299.4,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,288.86,3.49,N
20.36267,-76.80525,299.78,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,289.15,5.15,N
20.36129,-76.78751,336.34,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,289.54,3.49,N
20.36221,-76.79935,338.03,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,289.63,5.15,N
20.36786,-76.78687,307.05,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,289.06,3.49,N
20.36833,-76.79279,315.39,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,288.83,3.49,N
20.36879,-76.7987,341.31,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,289.42,5.15,N
20.36926,-76.80462,326.81,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,289.24,5.15,N
18.22005,-71.67139,296.92,0.52,0.5,2022-02-23,05:54,N,nominal,2.0NRT,282.5,1.12,N
18.22069,-71.67686,301.44,0.52,0.5,2022-02-23,05:54,N,nominal,2.0NRT,284.14,1.12,N
18.22524,-71.67558,296.94,0.52,0.5,2022-02-23,05:54,N,nominal,2.0NRT,283.05,1.36,N
18.22857,-71.66399,299.21,0.52,0.5,2022-02-23,05:54,N,nominal,2.0NRT,280.51,0.57,N
18.22918,-71.6692,295.1,0.52,0.5,2022-02-23,05:54,N,nominal,2.0NRT,280.33,1.36,N
18.23248,-71.65741,306.18,0.52,0.5,2022-02-23,05:54,N,nominal,2.0NRT,282.34,2.71,N
18.23377,-71.66828,298.89,0.52,0.5,2022-02-23,05:54,N,nominal,2.0NRT,281.69,2.02,N
18.23313,-71.66289,323.14,0.52,0.5,2022-02-23,05:54,N,nominal,2.0NRT,284.72,2.71,N
19.2179,-72.74403,307.57,0.63,0.54,2022-02-23,05:54,N,nominal,2.0NRT,291.06,1.29,N
20.21165,-77.23408,308.79,0.63,0.72,2022-02-23,05:54,N,nominal,2.0NRT,288.96,1.84,N
20.20754,-77.23421,304.94,0.63,0.72,2022-02-23,05:54,N,nominal,2.0NRT,288.98,1.07,N
20.21427,-77.23356,301.32,0.63,0.72,2022-02-23,05:54,N,nominal,2.0NRT,289.13,0.86,N
20.3631,-76.79375,300.02,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,288.69,5.27,N
20.3641,-76.80559,304.9,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,289.24,5.31,N
20.3626,-76.78783,340.72,0.59,0.7,2022-02-23,05:54,N,nominal,2.0NRT,289.93,4.17,N
20.3636,-76.79966,339.43,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,289.83,5.27,N
20.36918,-76.78722,305.89,0.59,0.7,2022-02-23,05:54,N,nominal,2.0NRT,288.79,4.17,N
20.36968,-76.79315,319.86,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,289.09,5.27,N
20.37069,-76.80497,315.34,0.6,0.7,2022-02-23,05:54,N,nominal,2.0NRT,288.98,5.31,N
43.26339,-79.80576,310.58,0.42,0.37,2022-02-23,07:28,N,nominal,2.0NRT,277.14,1.62,N
43.27353,-79.80228,303.76,0.42,0.37,2022-02-23,07:28,N,nominal,2.0NRT,278.37,1.29,N
43.27261,-79.79723,309.72,0.42,0.37,2022-02-23,07:28,N,nominal,2.0NRT,276.02,1.29,N
43.27015,-79.80344,320.51,0.42,0.37,2022-02-23,07:28,N,nominal,2.0NRT,279.14,1.48,N
43.26678,-79.8046,315.05,0.42,0.37,2022-02-23,07:28,N,nominal,2.0NRT,276.09,1.48,N
43.26431,-79.81079,309.43,0.42,0.37,2022-02-23,07:28,N,nominal,2.0NRT,276.98,2.22,N
35.22113,-77.66815,315.15,0.46,0.47,2022-02-23,07:30,N,nominal,2.0NRT,258.84,1.06,N
35.34412,-80.82913,306.06,0.48,0.4,2022-02-23,07:30,N,nominal,2.0NRT,284.84,1.08,N
35.34048,-80.83018,302.03,0.48,0.4,2022-02-23,07:30,N,nominal,2.0NRT,283.74,1.08,N
34.83782,-79.74059,303.75,0.55,0.43,2022-02-23,07:30,N,nominal,2.0NRT,285.48,1.15,N
34.37588,-79.8894,314.42,0.55,0.43,2022-02-23,07:30,N,nominal,2.0NRT,285.88,2.44,N
41.66575,-87.45009,323.96,0.46,0.39,2022-02-23,07:30,N,nominal,2.0NRT,270.61,3.22,N
41.61605,-87.34165,300.51,0.46,0.39,2022-02-23,07:30,N,nominal,2.0NRT,268.38,2.78,N
31.07031,-84.78846,298.43,0.4,0.37,2022-02-23,07:33,N,nominal,2.0NRT,286.37,0.35,N
30.59233,-81.95102,306.07,0.51,0.41,2022-02-23,07:33,N,nominal,2.0NRT,287,0.99,N
31.87326,-83.63839,298.4,0.42,0.38,2022-02-23,07:33,N,nominal,2.0NRT,286.23,0.38,N
31.94906,-83.97295,315.95,0.41,0.37,2022-02-23,07:33,N,nominal,2.0NRT,286.27,1.05,N
31.95246,-83.97214,312.8,0.41,0.37,2022-02-23,07:33,N,nominal,2.0NRT,287.17,1.05,N
32.43164,-84.97431,311.71,0.39,0.36,2022-02-23,07:33,N,nominal,2.0NRT,287.32,1.06,N
32.43346,-84.97544,297.81,0.39,0.36,2022-02-23,07:33,N,nominal,2.0NRT,286.64,0.32,N
32.43681,-82.86523,303.34,0.44,0.38,2022-02-23,07:33,N,nominal,2.0NRT,285.96,0.68,N
32.61468,-83.77728,296.85,0.41,0.37,2022-02-23,07:33,N,nominal,2.0NRT,286.48,0.51,N
33.15234,-84.73102,301.03,0.39,0.36,2022-02-23,07:33,N,nominal,2.0NRT,283.52,0.89,N
33.15472,-84.73208,297.57,0.39,0.36,2022-02-23,07:33,N,nominal,2.0NRT,282.92,0.53,N
33.30639,-85.55686,305.18,0.38,0.36,2022-02-23,07:33,N,nominal,2.0NRT,283.56,0.85,N
33.05958,-83.54316,296.62,0.41,0.37,2022-02-23,07:33,N,nominal,2.0NRT,285.63,0.36,N
33.05863,-83.54491,296.22,0.41,0.37,2022-02-23,07:33,N,nominal,2.0NRT,284.98,0.43,N
33.36452,-83.56009,306.75,0.41,0.37,2022-02-23,07:33,N,nominal,2.0NRT,286.71,0.71,N
33.58331,-83.82737,306.93,0.4,0.37,2022-02-23,07:33,N,nominal,2.0NRT,284.34,0.82,N
33.0087,-79.88625,309.95,0.39,0.44,2022-02-23,07:33,N,nominal,2.0NRT,287.56,1.47,N
33.01267,-79.8851,327.89,0.39,0.44,2022-02-23,07:33,N,nominal,2.0NRT,287.69,1.44,N
33.01242,-79.86327,299.08,0.39,0.44,2022-02-23,07:33,N,nominal,2.0NRT,286.68,0.53,N
33.01664,-79.88395,298.46,0.39,0.44,2022-02-23,07:33,N,nominal,2.0NRT,287.5,1.44,N
33.01346,-79.88696,333.1,0.39,0.44,2022-02-23,07:33,N,nominal,2.0NRT,288.17,3.68,N
34.15068,-79.56107,301.21,0.39,0.44,2022-02-23,07:33,N,nominal,2.0NRT,286.46,0.78,N
34.02684,-81.64533,297.75,0.47,0.4,2022-02-23,07:33,N,nominal,2.0NRT,285.42,0.22,N
34.02644,-81.64175,297.74,0.47,0.4,2022-02-23,07:33,N,nominal,2.0NRT,285.57,0.46,N
30.04484,-93.33778,299.09,0.43,0.46,2022-02-23,07:33,N,nominal,2.0NRT,288.53,1.15,N
29.77256,-93.34164,301.93,0.43,0.46,2022-02-23,07:33,N,nominal,2.0NRT,288.25,0.58,N
29.77158,-93.33264,302.11,0.43,0.46,2022-02-23,07:33,N,nominal,2.0NRT,288.46,1.37,N
29.76832,-93.34225,309.27,0.43,0.46,2022-02-23,07:33,N,nominal,2.0NRT,288.16,0.58,N
30.11371,-93.2957,303.38,0.43,0.46,2022-02-23,07:33,N,nominal,2.0NRT,284.96,0.38,N
28.06111,-82.10497,299.08,0.55,0.43,2022-02-23,07:33,N,nominal,2.0NRT,288.93,0.66,N
30.11247,-93.29756,297.82,0.43,0.46,2022-02-23,07:33,N,nominal,2.0NRT,284.68,0.32,N
30.11672,-93.29695,296.7,0.43,0.46,2022-02-23,07:33,N,nominal,2.0NRT,283.06,0.32,N
30.17631,-93.32999,307.68,0.44,0.46,2022-02-23,07:33,N,nominal,2.0NRT,289.6,1.94,N
30.18435,-93.32423,301.17,0.43,0.46,2022-02-23,07:33,N,nominal,2.0NRT,290.2,1.17,N
30.74964,-92.2541,313.6,0.39,0.44,2022-02-23,07:33,N,nominal,2.0NRT,288.88,1.56,N
30.82019,-91.64564,305.74,0.54,0.42,2022-02-23,07:33,N,nominal,2.0NRT,288.46,1.43,N
25.7501,-100.31951,305.2,0.52,0.67,2022-02-23,07:35,N,nominal,2.0NRT,291.73,0.76,N
25.75151,-100.32039,302.04,0.52,0.67,2022-02-23,07:35,N,nominal,2.0NRT,291.86,0.98,N
25.69996,-100.29919,302.54,0.51,0.66,2022-02-23,07:35,N,nominal,2.0NRT,292.32,0.83,N
22.90486,-80.62703,299.76,0.55,0.51,2022-02-23,07:35,N,nominal,2.0NRT,288.53,0.97,N
25.58171,-99.94026,312.63,0.49,0.65,2022-02-23,07:35,N,nominal,2.0NRT,290.54,1.07,N
25.58134,-99.9353,304.95,0.49,0.65,2022-02-23,07:35,N,nominal,2.0NRT,290.44,1.07,N
25.57565,-99.94099,306.15,0.49,0.65,2022-02-23,07:35,N,nominal,2.0NRT,289.55,1.07,N
25.60654,-100.92145,311.96,0.56,0.69,2022-02-23,07:35,N,nominal,2.0NRT,285.46,1.08,N
25.60538,-100.9219,310.75,0.56,0.69,2022-02-23,07:35,N,nominal,2.0NRT,285.94,1.53,N
25.36367,-98.73267,301.05,0.41,0.6,2022-02-23,07:35,N,nominal,2.0NRT,290.5,1.13,N
25.36333,-98.72856,312.92,0.41,0.6,2022-02-23,07:35,N,nominal,2.0NRT,290.85,1.42,N
22.65307,-81.30951,304.06,0.51,0.49,2022-02-23,07:35,N,nominal,2.0NRT,289.92,1.1,N
22.39013,-81.1357,305.96,0.53,0.5,2022-02-23,07:35,N,nominal,2.0NRT,289.49,1.32,N
22.69876,-82.91947,299.89,0.41,0.45,2022-02-23,07:35,N,nominal,2.0NRT,289.26,0.7,N
22.69798,-82.91553,304.82,0.41,0.45,2022-02-23,07:35,N,nominal,2.0NRT,289.4,0.56,N
22.69391,-82.91644,309.95,0.41,0.45,2022-02-23,07:35,N,nominal,2.0NRT,289.59,1.04,N
22.68983,-82.91736,317.99,0.41,0.45,2022-02-23,07:35,N,nominal,2.0NRT,290.28,1.04,N
21.75441,-79.33364,300.38,0.35,0.57,2022-02-23,07:35,N,nominal,2.0NRT,289.96,0.3,N
21.31198,-78.22057,303.23,0.42,0.61,2022-02-23,07:35,N,nominal,2.0NRT,289.71,0.58,N
20.81739,-77.74986,308.19,0.46,0.64,2022-02-23,07:35,N,nominal,2.0NRT,289.05,0.72,N
20.81771,-77.74718,300.54,0.46,0.64,2022-02-23,07:35,N,nominal,2.0NRT,289.05,0.51,N
20.24867,-75.89709,301.43,0.62,0.71,2022-02-23,07:35,N,nominal,2.0NRT,287.81,0.85,N
20.37034,-76.79357,327.78,0.54,0.68,2022-02-23,07:35,N,nominal,2.0NRT,289.41,4.43,N
20.37154,-76.79876,317.11,0.54,0.68,2022-02-23,07:35,N,nominal,2.0NRT,289.15,4.28,N
20.36539,-76.80042,309.32,0.54,0.68,2022-02-23,07:35,N,nominal,2.0NRT,289.79,4.45,N
20.36419,-76.79526,314.83,0.54,0.68,2022-02-23,07:35,N,nominal,2.0NRT,290.06,1.89,N
20.35804,-76.79693,309.44,0.54,0.68,2022-02-23,07:35,N,nominal,2.0NRT,289.19,1.89,N
20.39326,-76.97701,300.65,0.53,0.67,2022-02-23,07:35,N,nominal,2.0NRT,288.84,0.68,N
22.49468,-98.43446,306.76,0.36,0.58,2022-02-23,07:35,N,nominal,2.0NRT,290.82,1.02,N
21.06101,-89.63607,305.32,0.39,0.36,2022-02-23,07:35,N,nominal,2.0NRT,293.13,0.53,N
20.82912,-89.7961,311.83,0.39,0.36,2022-02-23,07:35,N,nominal,2.0NRT,293.84,1.19,N
20.94352,-89.66343,325.44,0.39,0.36,2022-02-23,07:35,N,nominal,2.0NRT,295.38,2.59,N
18.33841,-92.90874,367,0.46,0.39,2022-02-23,07:35,N,high,2.0NRT,298.01,12.33,N
18.3378,-92.90442,367,0.46,0.39,2022-02-23,07:35,N,high,2.0NRT,297.07,12.33,N
18.33719,-92.90011,356.15,0.46,0.39,2022-02-23,07:35,N,nominal,2.0NRT,298.67,19.8,N
18.33658,-92.8958,355.37,0.46,0.39,2022-02-23,07:35,N,nominal,2.0NRT,298.96,19.8,N
18.33597,-92.89149,336.79,0.46,0.39,2022-02-23,07:35,N,nominal,2.0NRT,295.67,4.77,N
18.33481,-92.90929,348.72,0.46,0.39,2022-02-23,07:35,N,nominal,2.0NRT,296.18,4.14,N
18.3342,-92.90497,308.12,0.46,0.39,2022-02-23,07:35,N,nominal,2.0NRT,294.79,4.14,N
18.33359,-92.90066,308.88,0.46,0.39,2022-02-23,07:35,N,nominal,2.0NRT,294.47,1.46,N
18.9669,-97.96247,298,0.62,0.54,2022-02-23,07:35,N,nominal,2.0NRT,283.89,1.66,N
18.9836,-98.34447,348.68,0.33,0.55,2022-02-23,07:35,N,nominal,2.0NRT,281.45,3.44,N
18.98325,-98.34126,319.29,0.33,0.55,2022-02-23,07:35,N,nominal,2.0NRT,281.68,3.44,N
