latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
45.27779,-66.01546,295.32,0.47,0.4,2022-01-19,06:44,N,nominal,2.0NRT,262.06,0.77,N
39.42194,-74.54427,300.65,0.4,0.37,2022-01-19,06:46,N,nominal,2.0NRT,266.46,0.66,N
40.02258,-74.24931,295.95,0.4,0.37,2022-01-19,06:46,N,nominal,2.0NRT,267.74,0.64,N
38.24786,-87.989,295.07,0.55,0.68,2022-01-19,06:46,N,nominal,2.0NRT,273.55,1.01,N
35.50356,-80.32986,307.08,0.39,0.44,2022-01-19,06:46,N,nominal,2.0NRT,273.49,1.41,N
35.66568,-80.11313,303.76,0.39,0.44,2022-01-19,06:46,N,nominal,2.0NRT,268.09,0.71,N
36.45846,-80.43246,305.27,0.41,0.45,2022-01-19,06:46,N,nominal,2.0NRT,264.43,1.11,N
37.27169,-79.99854,302.55,0.4,0.44,2022-01-19,06:46,N,nominal,2.0NRT,267.71,1.04,N
37.1798,-77.44825,298.71,0.46,0.39,2022-01-19,06:46,N,nominal,2.0NRT,272.06,1.17,N
40.13535,-74.80459,298.28,0.41,0.37,2022-01-19,06:46,N,nominal,2.0NRT,267.78,0.67,N
40.15174,-74.77135,326.39,0.4,0.37,2022-01-19,06:46,N,nominal,2.0NRT,268.43,1.87,N
40.47984,-74.32209,320.86,0.4,0.37,2022-01-19,06:46,N,nominal,2.0NRT,269.26,2.24,N
40.63699,-74.22089,296,0.4,0.37,2022-01-19,06:46,N,nominal,2.0NRT,275.09,1.71,N
37.93158,-77.76304,304.55,0.48,0.4,2022-01-19,06:46,N,nominal,2.0NRT,265.37,1.06,N
38.8332,-84.23758,309.82,0.35,0.57,2022-01-19,06:46,N,nominal,2.0NRT,267.28,1.51,N
39.46777,-84.38494,305.99,0.36,0.57,2022-01-19,06:46,N,nominal,2.0NRT,266.64,0.77,N
38.83342,-84.24143,299.05,0.35,0.57,2022-01-19,06:46,N,nominal,2.0NRT,266.35,1.8,N
32.8745,-80.90698,295.75,0.39,0.44,2022-01-19,06:48,N,nominal,2.0NRT,272.38,0.35,N
32.3189,-81.09651,308.18,0.4,0.44,2022-01-19,06:48,N,nominal,2.0NRT,269.69,1.51,N
32.54649,-81.32281,307.23,0.41,0.45,2022-01-19,06:48,N,nominal,2.0NRT,273.18,1.66,N
32.86998,-80.90337,305.58,0.39,0.44,2022-01-19,06:48,N,nominal,2.0NRT,272.15,0.82,N
28.61726,-81.50585,301.5,0.57,0.43,2022-01-19,06:48,N,nominal,2.0NRT,273.39,1.29,N
28.6148,-81.50442,295.14,0.57,0.43,2022-01-19,06:48,N,nominal,2.0NRT,272.78,1.47,N
28.73537,-82.10053,302.67,0.41,0.45,2022-01-19,06:48,N,nominal,2.0NRT,270.57,1.11,N
28.93593,-81.69215,309.39,0.39,0.44,2022-01-19,06:48,N,nominal,2.0NRT,270.97,0.94,N
30.32258,-91.23851,295.27,0.74,0.76,2022-01-19,06:48,N,nominal,2.0NRT,282.53,3.27,N
31.14935,-84.03039,299.28,0.57,0.52,2022-01-19,06:48,N,nominal,2.0NRT,273.31,0.95,N
32.44011,-83.10567,310.97,0.52,0.5,2022-01-19,06:48,N,nominal,2.0NRT,271.93,1.66,N
33.53056,-86.75961,306.83,0.43,0.62,2022-01-19,06:48,N,nominal,2.0NRT,276.83,1.68,N
33.53102,-86.75773,313.57,0.43,0.62,2022-01-19,06:48,N,nominal,2.0NRT,277.39,2.04,N
33.01342,-79.88428,336.73,0.53,0.42,2022-01-19,06:48,N,nominal,2.0NRT,276.19,14.46,N
33.93439,-78.6283,309.46,0.47,0.4,2022-01-19,06:48,N,nominal,2.0NRT,274.06,1.58,N
28.32084,-82.52516,298.26,0.43,0.46,2022-01-19,06:50,N,nominal,2.0NRT,278.46,0.73,N
28.97292,-88.63328,297.88,0.51,0.66,2022-01-19,06:50,N,nominal,2.0NRT,287.66,5.17,N
28.97259,-88.62791,367,0.51,0.66,2022-01-19,06:50,N,high,2.0NRT,288.22,5.17,N
22.15404,-80.31799,298.15,0.43,0.38,2022-01-19,06:50,N,nominal,2.0NRT,287.58,0.56,N
20.23391,-75.374,303.34,0.44,0.38,2022-01-19,06:50,N,nominal,2.0NRT,288.87,0.51,N
18.9281,-70.35684,302.83,0.59,0.53,2022-01-19,06:50,N,nominal,2.0NRT,287.85,1.21,N
