latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.39797,-155.28764,329.22,0.35,0.56,2021-11-19,00:09,N,nominal,2.0NRT,284.18,3.08,D
19.4043,-155.27785,339.46,0.35,0.57,2021-11-19,00:09,N,nominal,2.0NRT,282.73,5.31,D
19.40954,-155.27844,331.33,0.35,0.57,2021-11-19,00:09,N,nominal,2.0NRT,284.3,5.31,D
19.39869,-155.28082,332.53,0.35,0.57,2021-11-19,00:09,N,nominal,2.0NRT,282.16,2.66,D
19.39833,-155.28423,337.93,0.35,0.56,2021-11-19,00:09,N,nominal,2.0NRT,283.29,2.66,D
45.83447,-73.25156,300.77,0.55,0.68,2021-11-19,05:48,N,nominal,2.0NRT,273.18,0.84,N
48.76839,-72.71273,296.19,0.53,0.67,2021-11-19,05:48,N,nominal,2.0NRT,270.07,1.01,N
48.76711,-72.70854,304.09,0.53,0.67,2021-11-19,05:48,N,nominal,2.0NRT,270.87,1.24,N
21.24771,-77.59434,300.01,0.66,0.73,2021-11-19,05:57,N,nominal,2.0NRT,289.69,0.75,N
19.47717,-70.95153,303.56,0.47,0.48,2021-11-19,05:57,N,nominal,2.0NRT,292.26,0.37,N
19.478,-70.95322,308.94,0.47,0.48,2021-11-19,05:57,N,nominal,2.0NRT,292.42,1.01,N
18.92754,-70.35268,343.55,0.42,0.46,2021-11-19,05:57,N,nominal,2.0NRT,296.2,10.68,N
18.92806,-70.35685,304.83,0.42,0.46,2021-11-19,05:57,N,nominal,2.0NRT,291.24,10.68,N
18.46144,-71.41206,312.83,0.49,0.48,2021-11-19,05:57,N,nominal,2.0NRT,290.96,1.34,N
18.00769,-66.65514,304.96,0.41,0.37,2021-11-19,05:57,N,nominal,2.0NRT,291.57,0.63,N
18.46324,-71.41026,317.24,0.49,0.48,2021-11-19,05:57,N,nominal,2.0NRT,291.35,1.05,N
48.76952,-72.70668,307.21,0.4,0.44,2021-11-19,07:28,N,nominal,2.0NRT,271.13,0.97,N
46.04508,-73.14389,297.49,0.44,0.46,2021-11-19,07:28,N,nominal,2.0NRT,276.26,1.24,N
45.83987,-73.24761,303.51,0.44,0.46,2021-11-19,07:28,N,nominal,2.0NRT,274.72,1.67,N
45.83578,-73.24965,311.42,0.44,0.46,2021-11-19,07:28,N,nominal,2.0NRT,273.2,1.67,N
39.93885,-76.81321,311.79,0.42,0.45,2021-11-19,07:30,N,nominal,2.0NRT,276,1.14,N
41.67799,-87.43166,321.01,0.45,0.39,2021-11-19,07:30,N,nominal,2.0NRT,270.01,2.34,N
41.6777,-87.45979,298.98,0.45,0.39,2021-11-19,07:30,N,nominal,2.0NRT,271.78,0.98,N
41.67346,-87.45508,307.45,0.45,0.39,2021-11-19,07:30,N,nominal,2.0NRT,272.25,1.33,N
41.67412,-87.46056,295.51,0.45,0.39,2021-11-19,07:30,N,nominal,2.0NRT,270.68,0.98,N
41.48395,-90.82233,305.6,0.42,0.45,2021-11-19,07:30,N,nominal,2.0NRT,269.53,1.29,N
41.48068,-90.83318,297.2,0.42,0.45,2021-11-19,07:30,N,nominal,2.0NRT,266.5,0.78,N
40.3144,-80.60413,297.51,0.43,0.38,2021-11-19,07:30,N,nominal,2.0NRT,273.52,1.17,N
40.31189,-80.61024,306.42,0.43,0.38,2021-11-19,07:30,N,nominal,2.0NRT,272.53,1.17,N
40.31096,-80.60522,311.88,0.43,0.38,2021-11-19,07:30,N,nominal,2.0NRT,275.01,1.17,N
39.56042,-77.16983,303.82,0.41,0.45,2021-11-19,07:30,N,nominal,2.0NRT,277.05,1.3,N
