latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
18.26742,-70.14164,318.18,0.51,0.49,2021-11-14,05:50,N,nominal,2.0NRT,290.42,1.61,N
18.945,-70.3988,322.89,0.54,0.51,2021-11-14,05:50,N,nominal,2.0NRT,287.3,3.76,N
18.94707,-70.39473,322.49,0.54,0.51,2021-11-14,05:50,N,nominal,2.0NRT,286.49,2.37,N
18.9467,-70.71966,310.05,0.57,0.52,2021-11-14,05:50,N,nominal,2.0NRT,285.25,2.29,N
46.04445,-73.14234,298.59,0.57,0.43,2021-11-14,07:22,N,nominal,2.0NRT,276.2,1.51,N
39.96239,-76.59377,301.3,0.54,0.42,2021-11-14,07:24,N,nominal,2.0NRT,272.24,0.52,N
39.59019,-75.63217,295.67,0.4,0.44,2021-11-14,07:24,N,nominal,2.0NRT,279.36,1.37,N
39.56152,-77.17108,303.59,0.52,0.41,2021-11-14,07:24,N,nominal,2.0NRT,275.29,1.24,N
38.91506,-77.69391,320.01,0.5,0.41,2021-11-14,07:24,N,nominal,2.0NRT,273.27,2.51,N
38.91447,-77.68977,322.88,0.5,0.41,2021-11-14,07:24,N,nominal,2.0NRT,274.17,1.48,N
38.56911,-77.92748,295.62,0.5,0.41,2021-11-14,07:24,N,nominal,2.0NRT,270.95,0.86,N
38.77863,-79.39544,300.02,0.44,0.38,2021-11-14,07:24,N,nominal,2.0NRT,272.68,0.92,N
42.33326,-96.38339,300.19,0.49,0.65,2021-11-14,07:24,N,nominal,2.0NRT,271.43,1.24,N
40.15471,-74.77103,319.91,0.43,0.46,2021-11-14,07:24,N,nominal,2.0NRT,276.13,2.09,N
40.26096,-75.15096,295.6,0.41,0.45,2021-11-14,07:24,N,nominal,2.0NRT,271.84,0.39,N
40.63799,-74.22368,297.59,0.45,0.47,2021-11-14,07:24,N,nominal,2.0NRT,278.61,1.45,N
33.53505,-86.75949,311.31,0.41,0.37,2021-11-14,07:26,N,nominal,2.0NRT,274.71,2.33,N
33.53443,-86.75502,324.85,0.41,0.37,2021-11-14,07:26,N,nominal,2.0NRT,276.12,1.95,N
33.54464,-86.80346,305.08,0.42,0.37,2021-11-14,07:26,N,nominal,2.0NRT,275.5,1.27,N
33.58048,-86.78268,306.31,0.41,0.37,2021-11-14,07:26,N,nominal,2.0NRT,278.96,1.28,N
33.58391,-86.78198,308.07,0.41,0.37,2021-11-14,07:26,N,nominal,2.0NRT,275.88,1.48,N
33.76976,-88.10952,316.33,0.46,0.39,2021-11-14,07:26,N,nominal,2.0NRT,270.53,1.97,N
