latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
18.14526,-71.44982,297.76,0.4,0.6,2022-01-12,05:42,N,nominal,2.0NRT,283.5,1.07,N
18.93087,-70.35204,308.43,0.35,0.57,2022-01-12,05:42,N,nominal,2.0NRT,288.67,4.86,N
18.92556,-70.35218,367,0.35,0.57,2022-01-12,05:42,N,high,2.0NRT,291.2,4.86,N
18.20147,-71.55477,303.75,0.41,0.61,2022-01-12,05:42,N,nominal,2.0NRT,280.56,1.29,N
18.92592,-70.35549,306.79,0.35,0.57,2022-01-12,05:42,N,nominal,2.0NRT,288.23,4.86,N
18.40637,-69.6302,314.36,0.62,0.54,2022-01-12,05:42,N,nominal,2.0NRT,289.26,1.9,N
18.28214,-71.70222,301.32,0.42,0.61,2022-01-12,05:42,N,nominal,2.0NRT,280.65,0.97,N
18.27777,-71.71596,298.46,0.42,0.61,2022-01-12,05:42,N,nominal,2.0NRT,281.72,1.22,N
18.27689,-71.70721,308.74,0.42,0.61,2022-01-12,05:42,N,nominal,2.0NRT,282.06,1.86,N
18.27647,-71.70303,314.9,0.42,0.61,2022-01-12,05:42,N,nominal,2.0NRT,282.15,1.86,N
18.27529,-71.69126,305.65,0.42,0.61,2022-01-12,05:42,N,nominal,2.0NRT,282.17,2.32,N
18.27226,-71.71843,296.9,0.42,0.61,2022-01-12,05:42,N,nominal,2.0NRT,281.64,1.22,N
18.25809,-71.69158,295.79,0.42,0.61,2022-01-12,05:42,N,nominal,2.0NRT,281.84,1.32,N
18.25256,-71.69384,295.25,0.42,0.61,2022-01-12,05:42,N,nominal,2.0NRT,282.19,0.8,N
18.26122,-71.68748,300.26,0.42,0.61,2022-01-12,05:42,N,nominal,2.0NRT,281.62,0.94,N
18.25571,-71.68972,299.33,0.42,0.61,2022-01-12,05:42,N,nominal,2.0NRT,281.83,0.94,N
18.1467,-71.40891,299.93,0.4,0.6,2022-01-12,05:42,N,nominal,2.0NRT,284.79,0.67,N
18.14949,-71.43594,296.55,0.4,0.6,2022-01-12,05:42,N,nominal,2.0NRT,282.67,0.49,N
18.18567,-71.5122,301.35,0.41,0.61,2022-01-12,05:42,N,nominal,2.0NRT,283.12,1.05,N
18.14985,-71.43938,296.58,0.4,0.6,2022-01-12,05:42,N,nominal,2.0NRT,282.77,0.49,N
18.15021,-71.44289,296.44,0.4,0.6,2022-01-12,05:42,N,nominal,2.0NRT,281.93,0.92,N
18.15059,-71.44661,306.73,0.4,0.6,2022-01-12,05:42,N,nominal,2.0NRT,282.82,0.92,N
18.16807,-71.45174,309.72,0.4,0.6,2022-01-12,05:42,N,nominal,2.0NRT,282.88,0.82,N
18.18526,-71.50823,311.15,0.41,0.61,2022-01-12,05:42,N,nominal,2.0NRT,282.6,1.05,N
18.14393,-71.43678,295.51,0.4,0.6,2022-01-12,05:42,N,nominal,2.0NRT,282.83,1.04,N
18.14477,-71.44498,301.35,0.4,0.6,2022-01-12,05:42,N,nominal,2.0NRT,283.67,1.07,N
18.18826,-71.48257,300.8,0.41,0.6,2022-01-12,05:42,N,nominal,2.0NRT,281.62,0.59,N
18.19725,-71.51434,299.08,0.41,0.61,2022-01-12,05:42,N,nominal,2.0NRT,282.32,1.14,N
18.1928,-71.47186,303.31,0.41,0.6,2022-01-12,05:42,N,nominal,2.0NRT,282.37,2.09,N
41.36773,-84.9197,327.07,0.48,0.4,2022-01-12,07:16,N,nominal,2.0NRT,272.9,7.6,N
41.36404,-84.92046,315.21,0.48,0.4,2022-01-12,07:16,N,nominal,2.0NRT,269.36,2.14,N
40.7579,-81.43155,327.08,0.39,0.36,2022-01-12,07:16,N,nominal,2.0NRT,267.49,2.19,N
40.75459,-81.4324,300.32,0.39,0.36,2022-01-12,07:16,N,nominal,2.0NRT,265.8,0.85,N
40.75264,-81.4424,318.34,0.39,0.36,2022-01-12,07:16,N,nominal,2.0NRT,265.18,2.03,N
40.39432,-79.85664,337.06,0.39,0.36,2022-01-12,07:16,N,nominal,2.0NRT,274.39,5.93,N
40.39359,-79.85214,306.81,0.39,0.36,2022-01-12,07:16,N,nominal,2.0NRT,269.61,1.75,N
41.12157,-85.35131,299.76,0.5,0.41,2022-01-12,07:16,N,nominal,2.0NRT,269.66,0.83,N
41.11782,-85.35205,296.02,0.5,0.41,2022-01-12,07:16,N,nominal,2.0NRT,267.75,0.83,N
43.06794,-80.8587,299.93,0.39,0.36,2022-01-12,07:16,N,nominal,2.0NRT,267.45,1.42,N
43.27477,-79.79807,304.83,0.38,0.36,2022-01-12,07:16,N,nominal,2.0NRT,270.35,1.12,N
43.27911,-79.82623,297.25,0.38,0.36,2022-01-12,07:16,N,nominal,2.0NRT,267.85,0.71,N
45.28107,-66.01504,297.14,0.34,0.56,2022-01-12,07:16,N,nominal,2.0NRT,259.82,1.09,N
43.2631,-79.81126,302.45,0.38,0.36,2022-01-12,07:16,N,nominal,2.0NRT,267.78,1.02,N
42.80243,-78.84298,300.55,0.39,0.36,2022-01-12,07:16,N,nominal,2.0NRT,265.53,0.66,N
42.96684,-81.86952,303.63,0.41,0.37,2022-01-12,07:16,N,nominal,2.0NRT,266.18,0.72,N
42.81836,-81.32695,307.03,0.4,0.37,2022-01-12,07:16,N,nominal,2.0NRT,264.02,0.83,N
42.94344,-82.4172,303.25,0.42,0.37,2022-01-12,07:16,N,nominal,2.0NRT,268.29,0.67,N
41.75217,-81.28293,298.42,0.39,0.36,2022-01-12,07:16,N,nominal,2.0NRT,270.46,0.75,N
41.46347,-81.67818,326.2,0.39,0.36,2022-01-12,07:16,N,nominal,2.0NRT,271.76,3.25,N
41.4628,-81.67348,330.17,0.39,0.36,2022-01-12,07:16,N,nominal,2.0NRT,273.35,5.62,N
41.45947,-81.67432,300.68,0.39,0.36,2022-01-12,07:16,N,nominal,2.0NRT,269.12,0.69,N
41.45156,-81.67846,325.11,0.39,0.36,2022-01-12,07:16,N,nominal,2.0NRT,270.95,2.18,N
40.15285,-74.76717,315.08,0.54,0.42,2022-01-12,07:16,N,nominal,2.0NRT,264.1,1.47,N
41.43027,-82.26646,295.18,0.4,0.37,2022-01-12,07:16,N,nominal,2.0NRT,270.37,0.55,N
41.13153,-80.69187,299.52,0.38,0.36,2022-01-12,07:16,N,nominal,2.0NRT,264.79,1.15,N
41.56901,-84.04604,305.81,0.45,0.39,2022-01-12,07:16,N,nominal,2.0NRT,268.8,1.19,N
41.56544,-84.04684,297.64,0.45,0.39,2022-01-12,07:16,N,nominal,2.0NRT,266.49,1.19,N
41.46742,-83.36862,313.81,0.43,0.38,2022-01-12,07:16,N,nominal,2.0NRT,271.86,1.62,N
41.30864,-82.1674,298.35,0.4,0.37,2022-01-12,07:16,N,nominal,2.0NRT,268.91,0.54,N
41.30763,-82.16479,298.09,0.4,0.37,2022-01-12,07:16,N,nominal,2.0NRT,269.57,0.51,N
41.46648,-83.36518,311.44,0.43,0.38,2022-01-12,07:16,N,nominal,2.0NRT,269.53,2.33,N
41.45952,-83.36676,311.37,0.43,0.38,2022-01-12,07:16,N,nominal,2.0NRT,269.62,1.59,N
40.84471,-79.92461,300.68,0.38,0.36,2022-01-12,07:16,N,nominal,2.0NRT,267.3,0.85,N
40.83305,-79.93732,314.54,0.38,0.36,2022-01-12,07:16,N,nominal,2.0NRT,267.63,1.87,N
41.22671,-83.20808,300.31,0.42,0.38,2022-01-12,07:16,N,nominal,2.0NRT,270.85,1.05,N
41.22325,-83.20887,302.34,0.42,0.38,2022-01-12,07:16,N,nominal,2.0NRT,269.13,1.05,N
41.37075,-84.91313,295.44,0.48,0.4,2022-01-12,07:16,N,nominal,2.0NRT,270.68,0.9,N
40.3059,-79.87874,303,0.39,0.36,2022-01-12,07:18,N,nominal,2.0NRT,275.16,1.39,N
37.67653,-78.01498,298.79,0.44,0.38,2022-01-12,07:18,N,nominal,2.0NRT,267.91,0.7,N
40.56929,-83.13892,304.61,0.42,0.37,2022-01-12,07:18,N,nominal,2.0NRT,265.9,0.92,N
39.08097,-79.69084,297.55,0.39,0.36,2022-01-12,07:18,N,nominal,2.0NRT,264.48,0.47,N
39.07891,-79.68906,300.83,0.39,0.36,2022-01-12,07:18,N,nominal,2.0NRT,264.59,0.8,N
39.33293,-81.36218,299.78,0.39,0.36,2022-01-12,07:18,N,nominal,2.0NRT,266.51,0.38,N
39.23859,-83.50794,312.21,0.42,0.37,2022-01-12,07:18,N,nominal,2.0NRT,264.99,2.24,N
